"TOA5","CR800_40","CR800","1075","CR800.Std.07","CPU:OWL_40.CR8","5565","Control"
"TIMESTAMP","RECORD","Bat12V","CaseT"
"2014-11-12 20:45:00",1706,12.83,10.38
"2014-11-12 20:46:00",1707,12.83,10.38
"2014-11-12 20:47:00",1708,12.83,10.38
"2014-11-12 20:48:00",1709,12.83,10.38
"2014-11-12 20:49:00",1710,12.83,10.38
"2014-11-12 20:50:00",1711,12.83,10.38
"2014-11-12 20:51:00",1712,12.83,10.38
"2014-11-12 20:52:00",1713,12.83,10.38
"2014-11-12 20:53:00",1714,12.83,10.38
"2014-11-12 20:54:00",1715,12.82,10.38
"2014-11-12 20:55:00",1716,12.83,10.36
"2014-11-12 20:56:00",1717,12.83,10.36
"2014-11-12 20:57:00",1718,12.83,10.36
"2014-11-12 20:58:00",1719,12.83,10.36
"2014-11-12 20:59:00",1720,12.83,10.36
"2014-11-12 21:00:00",1721,12.83,10.36
"2014-11-12 21:01:00",1722,12.82,10.36
"2014-11-12 21:02:00",1723,12.82,10.36
"2014-11-12 21:03:00",1724,12.83,10.36
"2014-11-12 21:04:00",1725,12.83,10.36
"2014-11-12 21:05:00",1726,12.83,10.36
"2014-11-12 21:06:00",1727,12.83,10.36
"2014-11-12 21:07:00",1728,12.83,10.36
"2014-11-12 21:08:00",1729,12.83,10.36
"2014-11-12 21:09:00",1730,12.83,10.36
"2014-11-12 21:10:00",1731,12.83,10.36
"2014-11-12 21:11:00",1732,12.8,10.36
"2014-11-12 21:12:00",1733,12.83,10.36
"2014-11-12 21:13:00",1734,12.83,10.36
"2014-11-12 21:14:00",1735,12.83,10.36
"2014-11-12 21:15:00",1736,12.83,10.36
"2014-11-12 21:16:00",1737,12.83,10.36
"2014-11-12 21:17:00",1738,12.83,10.34
"2014-11-12 21:18:00",1739,12.83,10.36
"2014-11-12 21:19:00",1740,12.83,10.34
"2014-11-12 21:20:00",1741,12.83,10.34
"2014-11-12 21:21:00",1742,12.83,10.34
"2014-11-12 21:22:00",1743,12.83,10.34
"2014-11-12 21:23:00",1744,12.83,10.34
"2014-11-12 21:24:00",1745,12.83,10.34
"2014-11-12 21:25:00",1746,12.83,10.34
"2014-11-12 21:26:00",1747,12.83,10.34
"2014-11-12 21:27:00",1748,12.83,10.34
"2014-11-12 21:28:00",1749,12.83,10.31
"2014-11-12 21:29:00",1750,12.83,10.31
"2014-11-12 21:30:00",1751,12.82,10.31
"2014-11-12 21:31:00",1752,12.83,10.31
"2014-11-12 21:32:00",1753,12.83,10.31
"2014-11-12 21:33:00",1754,12.83,10.31
"2014-11-12 21:34:00",1755,12.83,10.31
"2014-11-12 21:35:00",1756,12.83,10.31
"2014-11-12 21:36:00",1757,12.82,10.31
"2014-11-12 21:37:00",1758,12.82,10.31
"2014-11-12 21:38:00",1759,12.82,10.31
"2014-11-12 21:39:00",1760,12.82,10.31
"2014-11-12 21:40:00",1761,12.82,10.31
"2014-11-12 21:41:00",1762,12.82,10.31
"2014-11-12 21:42:00",1763,12.83,10.31
"2014-11-12 21:43:00",1764,12.82,10.31
"2014-11-12 21:44:00",1765,12.82,10.31
"2014-11-12 21:45:00",1766,12.83,10.31
"2014-11-12 21:46:00",1767,12.83,10.31
"2014-11-12 21:47:00",1768,12.83,10.31
"2014-11-12 21:48:00",1769,12.83,10.31
"2014-11-12 21:49:00",1770,12.83,10.31
"2014-11-12 21:50:00",1771,12.83,10.29
"2014-11-12 21:51:00",1772,12.82,10.29
"2014-11-12 21:52:00",1773,12.82,10.29
"2014-11-12 21:53:00",1774,12.83,10.29
"2014-11-12 21:54:00",1775,12.83,10.29
"2014-11-12 21:55:00",1776,12.83,10.29
"2014-11-12 21:56:00",1777,12.83,10.29
"2014-11-12 21:57:00",1778,12.83,10.29
"2014-11-12 21:58:00",1779,12.82,10.29
"2014-11-12 21:59:00",1780,12.83,10.29
"2014-11-12 22:00:00",1781,12.83,10.29
"2014-11-12 22:01:00",1782,12.83,10.29
"2014-11-12 22:02:00",1783,12.82,10.29
"2014-11-12 22:03:00",1784,12.83,10.29
"2014-11-12 22:04:00",1785,12.83,10.29
"2014-11-12 22:05:00",1786,12.83,10.29
"2014-11-12 22:06:00",1787,12.83,10.29
"2014-11-12 22:07:00",1788,12.83,10.29
"2014-11-12 22:08:00",1789,12.82,10.29
"2014-11-12 22:09:00",1790,12.83,10.29
"2014-11-12 22:10:00",1791,12.83,10.29
"2014-11-12 22:11:00",1792,12.82,10.29
"2014-11-12 22:12:00",1793,12.82,10.29
"2014-11-12 22:13:00",1794,12.82,10.29
"2014-11-12 22:14:00",1795,12.82,10.29
"2014-11-12 22:15:00",1796,12.82,10.29
"2014-11-12 22:16:00",1797,12.82,10.29
"2014-11-12 22:17:00",1798,12.82,10.29
"2014-11-12 22:18:00",1799,12.81,10.29
"2014-11-12 22:19:00",1800,12.83,10.29
"2014-11-12 22:20:00",1801,12.82,10.29
"2014-11-12 22:21:00",1802,12.82,10.29
"2014-11-12 22:22:00",1803,12.82,10.29
"2014-11-12 22:23:00",1804,12.81,10.29
"2014-11-12 22:24:00",1805,12.82,10.29
"2014-11-12 22:25:00",1806,12.82,10.29
"2014-11-12 22:26:00",1807,12.82,10.29
"2014-11-12 22:27:00",1808,12.82,10.29
"2014-11-12 22:28:00",1809,12.82,10.29
"2014-11-12 22:29:00",1810,12.82,10.29
"2014-11-12 22:30:00",1811,12.82,10.29
"2014-11-12 22:31:00",1812,12.82,10.29
"2014-11-12 22:32:00",1813,12.82,10.29
"2014-11-12 22:33:00",1814,12.82,10.29
"2014-11-12 22:34:00",1815,12.82,10.29
"2014-11-12 22:35:00",1816,12.82,10.29
"2014-11-12 22:36:00",1817,12.82,10.29
"2014-11-12 22:37:00",1818,12.82,10.29
"2014-11-12 22:38:00",1819,12.81,10.29
"2014-11-12 22:39:00",1820,12.81,10.29
"2014-11-12 22:40:00",1821,12.81,10.29
"2014-11-12 22:41:00",1822,12.82,10.29
"2014-11-12 22:42:00",1823,12.82,10.29
"2014-11-12 22:43:00",1824,12.82,10.29
"2014-11-12 22:44:00",1825,12.82,10.29
"2014-11-12 22:45:00",1826,12.82,10.29
"2014-11-12 22:46:00",1827,12.82,10.29
"2014-11-12 22:47:00",1828,12.82,10.29
"2014-11-12 22:48:00",1829,12.82,10.29
"2014-11-12 22:49:00",1830,12.82,10.29
"2014-11-12 22:50:00",1831,12.82,10.29
"2014-11-12 22:51:00",1832,12.82,10.29
"2014-11-12 22:52:00",1833,12.8,10.29
"2014-11-12 22:53:00",1834,12.82,10.29
"2014-11-12 22:54:00",1835,12.82,10.29
"2014-11-12 22:55:00",1836,12.82,10.29
"2014-11-12 22:56:00",1837,12.82,10.29
"2014-11-12 22:57:00",1838,12.82,10.29
"2014-11-12 22:58:00",1839,12.81,10.29
"2014-11-12 22:59:00",1840,12.81,10.29
"2014-11-12 23:00:00",1841,12.82,10.29
"2014-11-12 23:01:00",1842,12.82,10.29
"2014-11-12 23:02:00",1843,12.81,10.29
"2014-11-12 23:03:00",1844,12.82,10.29
"2014-11-12 23:04:00",1845,12.81,10.29
"2014-11-12 23:05:00",1846,12.82,10.29
"2014-11-12 23:06:00",1847,12.82,10.29
"2014-11-12 23:07:00",1848,12.81,10.29
"2014-11-12 23:08:00",1849,12.82,10.27
"2014-11-12 23:09:00",1850,12.82,10.27
"2014-11-12 23:10:00",1851,12.82,10.29
"2014-11-12 23:11:00",1852,12.82,10.27
"2014-11-12 23:12:00",1853,12.82,10.27
"2014-11-12 23:13:00",1854,12.82,10.27
"2014-11-12 23:14:00",1855,12.82,10.27
"2014-11-12 23:15:00",1856,12.82,10.27
"2014-11-12 23:16:00",1857,12.81,10.27
"2014-11-12 23:17:00",1858,12.82,10.27
"2014-11-12 23:18:00",1859,12.82,10.27
"2014-11-12 23:19:00",1860,12.82,10.27
"2014-11-12 23:20:00",1861,12.81,10.27
"2014-11-12 23:21:00",1862,12.82,10.27
"2014-11-12 23:22:00",1863,12.82,10.27
"2014-11-12 23:23:00",1864,12.82,10.27
"2014-11-12 23:24:00",1865,12.82,10.27
"2014-11-12 23:25:00",1866,12.82,10.27
"2014-11-12 23:26:00",1867,12.82,10.27
"2014-11-12 23:27:00",1868,12.82,10.27
"2014-11-12 23:28:00",1869,12.82,10.27
"2014-11-12 23:29:00",1870,12.82,10.27
"2014-11-12 23:30:00",1871,12.82,10.25
"2014-11-12 23:31:00",1872,12.82,10.27
"2014-11-12 23:32:00",1873,12.81,10.27
"2014-11-12 23:33:00",1874,12.82,10.25
"2014-11-12 23:34:00",1875,12.82,10.27
"2014-11-12 23:35:00",1876,12.81,10.27
"2014-11-12 23:36:00",1877,12.81,10.27
"2014-11-12 23:37:00",1878,12.81,10.25
"2014-11-12 23:38:00",1879,12.81,10.25
"2014-11-12 23:39:00",1880,12.81,10.25
"2014-11-12 23:40:00",1881,12.79,10.25
"2014-11-12 23:41:00",1882,12.8,10.25
"2014-11-12 23:42:00",1883,12.81,10.25
"2014-11-12 23:43:00",1884,12.81,10.25
"2014-11-12 23:44:00",1885,12.81,10.25
"2014-11-12 23:45:00",1886,12.81,10.25
"2014-11-12 23:46:00",1887,12.81,10.25
"2014-11-12 23:47:00",1888,12.81,10.25
"2014-11-12 23:48:00",1889,12.81,10.25
"2014-11-12 23:49:00",1890,12.81,10.25
"2014-11-12 23:50:00",1891,12.81,10.25
"2014-11-12 23:51:00",1892,12.81,10.25
"2014-11-12 23:52:00",1893,12.81,10.25
"2014-11-12 23:53:00",1894,12.81,10.25
"2014-11-12 23:54:00",1895,12.81,10.22
"2014-11-12 23:55:00",1896,12.81,10.22
"2014-11-12 23:56:00",1897,12.81,10.22
"2014-11-12 23:57:00",1898,12.81,10.22
"2014-11-12 23:58:00",1899,12.81,10.22
"2014-11-12 23:59:00",1900,12.81,10.22
"2014-11-13 00:00:00",1901,12.81,10.22
"2014-11-13 00:01:00",1902,12.82,10.22
"2014-11-13 00:02:00",1903,12.81,10.22
"2014-11-13 00:03:00",1904,12.81,10.22
"2014-11-13 00:04:00",1905,12.81,10.22
"2014-11-13 00:05:00",1906,12.81,10.22
"2014-11-13 00:06:00",1907,12.81,10.22
"2014-11-13 00:07:00",1908,12.81,10.22
"2014-11-13 00:08:00",1909,12.81,10.22
"2014-11-13 00:09:00",1910,12.81,10.22
"2014-11-13 00:10:00",1911,12.81,10.22
"2014-11-13 00:11:00",1912,12.81,10.22
"2014-11-13 00:12:00",1913,12.81,10.22
"2014-11-13 00:13:00",1914,12.81,10.22
"2014-11-13 00:14:00",1915,12.81,10.22
"2014-11-13 00:15:00",1916,12.81,10.22
"2014-11-13 00:16:00",1917,12.81,10.22
"2014-11-13 00:17:00",1918,12.81,10.22
"2014-11-13 00:18:00",1919,12.81,10.2
"2014-11-13 00:19:00",1920,12.81,10.2
"2014-11-13 00:20:00",1921,12.81,10.2
"2014-11-13 00:21:00",1922,12.81,10.2
"2014-11-13 00:22:00",1923,12.81,10.2
"2014-11-13 00:23:00",1924,12.81,10.2
"2014-11-13 00:24:00",1925,12.81,10.2
"2014-11-13 00:25:00",1926,12.81,10.2
"2014-11-13 00:26:00",1927,12.81,10.2
"2014-11-13 00:27:00",1928,12.81,10.2
"2014-11-13 00:28:00",1929,12.81,10.18
"2014-11-13 00:29:00",1930,12.81,10.18
"2014-11-13 00:30:00",1931,12.79,10.18
"2014-11-13 00:31:00",1932,12.81,10.18
"2014-11-13 00:32:00",1933,12.81,10.18
"2014-11-13 00:33:00",1934,12.81,10.18
"2014-11-13 00:34:00",1935,12.81,10.18
"2014-11-13 00:35:00",1936,12.81,10.18
"2014-11-13 00:36:00",1937,12.81,10.18
"2014-11-13 00:37:00",1938,12.81,10.18
"2014-11-13 00:38:00",1939,12.81,10.18
"2014-11-13 00:39:00",1940,12.81,10.18
"2014-11-13 00:40:00",1941,12.81,10.18
"2014-11-13 00:41:00",1942,12.81,10.18
"2014-11-13 00:42:00",1943,12.81,10.18
"2014-11-13 00:43:00",1944,12.81,10.18
"2014-11-13 00:44:00",1945,12.81,10.18
"2014-11-13 00:45:00",1946,12.81,10.18
"2014-11-13 00:46:00",1947,12.81,10.18
"2014-11-13 00:47:00",1948,12.8,10.18
"2014-11-13 00:48:00",1949,12.81,10.18
"2014-11-13 00:49:00",1950,12.81,10.16
"2014-11-13 00:50:00",1951,12.81,10.18
"2014-11-13 00:51:00",1952,12.81,10.16
"2014-11-13 00:52:00",1953,12.81,10.16
"2014-11-13 00:53:00",1954,12.81,10.16
"2014-11-13 00:54:00",1955,12.81,10.16
"2014-11-13 00:55:00",1956,12.81,10.16
"2014-11-13 00:56:00",1957,12.81,10.16
"2014-11-13 00:57:00",1958,12.81,10.16
"2014-11-13 00:58:00",1959,12.81,10.16
"2014-11-13 00:59:00",1960,12.82,10.16
"2014-11-13 01:00:00",1961,12.82,10.16
"2014-11-13 01:01:00",1962,12.82,10.16
"2014-11-13 01:02:00",1963,12.82,10.16
"2014-11-13 01:03:00",1964,12.81,10.16
"2014-11-13 01:04:00",1965,12.82,10.13
"2014-11-13 01:05:00",1966,12.82,10.13
"2014-11-13 01:06:00",1967,12.82,10.13
"2014-11-13 01:07:00",1968,12.82,10.13
"2014-11-13 01:08:00",1969,12.82,10.13
"2014-11-13 01:09:00",1970,12.81,10.13
"2014-11-13 01:10:00",1971,12.82,10.13
"2014-11-13 01:11:00",1972,12.81,10.13
"2014-11-13 01:12:00",1973,12.81,10.13
"2014-11-13 01:13:00",1974,12.82,10.13
"2014-11-13 01:14:00",1975,12.8,10.13
"2014-11-13 01:15:00",1976,12.82,10.13
"2014-11-13 01:16:00",1977,12.81,10.13
"2014-11-13 01:17:00",1978,12.81,10.13
"2014-11-13 01:18:00",1979,12.81,10.13
"2014-11-13 01:19:00",1980,12.81,10.13
"2014-11-13 01:20:00",1981,12.81,10.13
"2014-11-13 01:21:00",1982,12.8,10.13
"2014-11-13 01:22:00",1983,12.81,10.13
"2014-11-13 01:23:00",1984,12.81,10.13
"2014-11-13 01:24:00",1985,12.81,10.13
"2014-11-13 01:25:00",1986,12.81,10.13
"2014-11-13 01:26:00",1987,12.81,10.13
"2014-11-13 01:27:00",1988,12.81,10.13
"2014-11-13 01:28:00",1989,12.81,10.13
"2014-11-13 01:29:00",1990,12.8,10.13
"2014-11-13 01:30:00",1991,12.81,10.13
"2014-11-13 01:31:00",1992,12.81,10.13
"2014-11-13 01:32:00",1993,12.81,10.13
"2014-11-13 01:33:00",1994,12.81,10.13
"2014-11-13 01:34:00",1995,12.8,10.13
"2014-11-13 01:35:00",1996,12.81,10.13
"2014-11-13 01:36:00",1997,12.79,10.13
"2014-11-13 01:37:00",1998,12.8,10.13
"2014-11-13 01:38:00",1999,12.8,10.13
"2014-11-13 01:39:00",2000,12.8,10.13
"2014-11-13 01:40:00",2001,12.8,10.13
"2014-11-13 01:41:00",2002,12.81,10.13
"2014-11-13 01:42:00",2003,12.81,10.11
"2014-11-13 01:43:00",2004,12.81,10.13
"2014-11-13 01:44:00",2005,12.81,10.13
"2014-11-13 01:45:00",2006,12.81,10.13
"2014-11-13 01:46:00",2007,12.81,10.13
"2014-11-13 01:47:00",2008,12.79,10.13
"2014-11-13 01:48:00",2009,12.81,10.13
"2014-11-13 01:49:00",2010,12.81,10.11
"2014-11-13 01:50:00",2011,12.81,10.11
"2014-11-13 01:51:00",2012,12.8,10.11
"2014-11-13 01:52:00",2013,12.81,10.13
"2014-11-13 01:53:00",2014,12.81,10.13
"2014-11-13 01:54:00",2015,12.81,10.11
"2014-11-13 01:55:00",2016,12.81,10.13
"2014-11-13 01:56:00",2017,12.81,10.13
"2014-11-13 01:57:00",2018,12.81,10.13
"2014-11-13 01:58:00",2019,12.81,10.13
"2014-11-13 01:59:00",2020,12.81,10.13
"2014-11-13 02:00:00",2021,12.8,10.11
"2014-11-13 02:01:00",2022,12.81,10.13
"2014-11-13 02:02:00",2023,12.81,10.13
"2014-11-13 02:03:00",2024,12.81,10.13
"2014-11-13 02:04:00",2025,12.81,10.13
"2014-11-13 02:05:00",2026,12.81,10.13
"2014-11-13 02:06:00",2027,12.81,10.13
"2014-11-13 02:07:00",2028,12.81,10.13
"2014-11-13 02:08:00",2029,12.81,10.13
"2014-11-13 02:09:00",2030,12.81,10.13
"2014-11-13 02:10:00",2031,12.81,10.13
"2014-11-13 02:11:00",2032,12.81,10.13
"2014-11-13 02:12:00",2033,12.81,10.13
"2014-11-13 02:13:00",2034,12.79,10.13
"2014-11-13 02:14:00",2035,12.81,10.13
"2014-11-13 02:15:00",2036,12.81,10.13
"2014-11-13 02:16:00",2037,12.81,10.13
"2014-11-13 02:17:00",2038,12.81,10.13
"2014-11-13 02:18:00",2039,12.81,10.13
"2014-11-13 02:19:00",2040,12.81,10.13
"2014-11-13 02:20:00",2041,12.81,10.13
"2014-11-13 02:21:00",2042,12.81,10.13
"2014-11-13 02:22:00",2043,12.81,10.13
"2014-11-13 02:23:00",2044,12.81,10.13
"2014-11-13 02:24:00",2045,12.81,10.13
"2014-11-13 02:25:00",2046,12.81,10.13
"2014-11-13 02:26:00",2047,12.81,10.13
"2014-11-13 02:27:00",2048,12.8,10.13
"2014-11-13 02:28:00",2049,12.81,10.13
"2014-11-13 02:29:00",2050,12.8,10.13
"2014-11-13 02:30:00",2051,12.81,10.13
"2014-11-13 02:31:00",2052,12.8,10.13
"2014-11-13 02:32:00",2053,12.81,10.11
"2014-11-13 02:33:00",2054,12.8,10.11
"2014-11-13 02:34:00",2055,12.81,10.11
"2014-11-13 02:35:00",2056,12.8,10.11
"2014-11-13 02:36:00",2057,12.8,10.11
"2014-11-13 02:37:00",2058,12.8,10.11
"2014-11-13 02:38:00",2059,12.8,10.11
"2014-11-13 02:39:00",2060,12.8,10.11
"2014-11-13 02:40:00",2061,12.8,10.11
"2014-11-13 02:41:00",2062,12.8,10.11
"2014-11-13 02:42:00",2063,12.8,10.11
"2014-11-13 02:43:00",2064,12.8,10.11
"2014-11-13 02:44:00",2065,12.8,10.11
"2014-11-13 02:45:00",2066,12.8,10.11
"2014-11-13 02:46:00",2067,12.8,10.11
"2014-11-13 02:47:00",2068,12.8,10.11
"2014-11-13 02:48:00",2069,12.8,10.11
"2014-11-13 02:49:00",2070,12.81,10.11
"2014-11-13 02:50:00",2071,12.8,10.11
"2014-11-13 02:51:00",2072,12.8,10.11
"2014-11-13 02:52:00",2073,12.8,10.11
"2014-11-13 02:53:00",2074,12.8,10.11
"2014-11-13 02:54:00",2075,12.8,10.11
"2014-11-13 02:55:00",2076,12.8,10.11
"2014-11-13 02:56:00",2077,12.8,10.11
"2014-11-13 02:57:00",2078,12.81,10.11
"2014-11-13 02:58:00",2079,12.8,10.11
"2014-11-13 02:59:00",2080,12.8,10.11
"2014-11-13 03:00:00",2081,12.8,10.11
"2014-11-13 03:01:00",2082,12.8,10.11
"2014-11-13 03:02:00",2083,12.8,10.11
"2014-11-13 03:03:00",2084,12.8,10.11
"2014-11-13 03:04:00",2085,12.8,10.11
"2014-11-13 03:05:00",2086,12.79,10.11
"2014-11-13 03:06:00",2087,12.8,10.11
"2014-11-13 03:07:00",2088,12.8,10.11
"2014-11-13 03:08:00",2089,12.8,10.11
"2014-11-13 03:09:00",2090,12.8,10.09
"2014-11-13 03:10:00",2091,12.8,10.11
"2014-11-13 03:11:00",2092,12.8,10.09
"2014-11-13 03:12:00",2093,12.8,10.09
"2014-11-13 03:13:00",2094,12.8,10.09
"2014-11-13 03:14:00",2095,12.8,10.11
"2014-11-13 03:15:00",2096,12.8,10.09
"2014-11-13 03:16:00",2097,12.78,10.09
"2014-11-13 03:17:00",2098,12.8,10.09
"2014-11-13 03:18:00",2099,12.8,10.09
"2014-11-13 03:19:00",2100,12.8,10.09
"2014-11-13 03:20:00",2101,12.8,10.09
"2014-11-13 03:21:00",2102,12.8,10.09
"2014-11-13 03:22:00",2103,12.8,10.09
"2014-11-13 03:23:00",2104,12.8,10.09
"2014-11-13 03:24:00",2105,12.8,10.09
"2014-11-13 03:25:00",2106,12.8,10.09
"2014-11-13 03:26:00",2107,12.8,10.09
"2014-11-13 03:27:00",2108,12.8,10.09
"2014-11-13 03:28:00",2109,12.8,10.09
"2014-11-13 03:29:00",2110,12.8,10.09
"2014-11-13 03:30:00",2111,12.8,10.09
"2014-11-13 03:31:00",2112,12.8,10.09
"2014-11-13 03:32:00",2113,12.8,10.09
"2014-11-13 03:33:00",2114,12.8,10.09
"2014-11-13 03:34:00",2115,12.8,10.09
"2014-11-13 03:35:00",2116,12.8,10.09
"2014-11-13 03:36:00",2117,12.8,10.09
"2014-11-13 03:37:00",2118,12.8,10.09
"2014-11-13 03:38:00",2119,12.8,10.09
"2014-11-13 03:39:00",2120,12.8,10.09
"2014-11-13 03:40:00",2121,12.8,10.09
"2014-11-13 03:41:00",2122,12.8,10.11
"2014-11-13 03:42:00",2123,12.8,10.09
"2014-11-13 03:43:00",2124,12.8,10.09
"2014-11-13 03:44:00",2125,12.8,10.11
"2014-11-13 03:45:00",2126,12.8,10.09
"2014-11-13 03:46:00",2127,12.8,10.09
"2014-11-13 03:47:00",2128,12.8,10.09
"2014-11-13 03:48:00",2129,12.8,10.09
"2014-11-13 03:49:00",2130,12.8,10.09
"2014-11-13 03:50:00",2131,12.8,10.09
"2014-11-13 03:51:00",2132,12.8,10.09
"2014-11-13 03:52:00",2133,12.8,10.09
"2014-11-13 03:53:00",2134,12.8,10.09
"2014-11-13 03:54:00",2135,12.8,10.09
"2014-11-13 03:55:00",2136,12.8,10.09
"2014-11-13 03:56:00",2137,12.8,10.09
"2014-11-13 03:57:00",2138,12.8,10.09
"2014-11-13 03:58:00",2139,12.8,10.09
"2014-11-13 03:59:00",2140,12.8,10.09
"2014-11-13 04:00:00",2141,12.8,10.09
"2014-11-13 04:01:00",2142,12.8,10.09
"2014-11-13 04:02:00",2143,12.8,10.09
"2014-11-13 04:03:00",2144,12.8,10.09
"2014-11-13 04:04:00",2145,12.8,10.09
"2014-11-13 04:05:00",2146,12.8,10.09
"2014-11-13 04:06:00",2147,12.8,10.09
"2014-11-13 04:07:00",2148,12.8,10.09
"2014-11-13 04:08:00",2149,12.8,10.09
"2014-11-13 04:09:00",2150,12.8,10.09
"2014-11-13 04:10:00",2151,12.8,10.09
"2014-11-13 04:11:00",2152,12.8,10.09
"2014-11-13 04:12:00",2153,12.8,10.09
"2014-11-13 04:13:00",2154,12.8,10.09
"2014-11-13 04:14:00",2155,12.79,10.09
"2014-11-13 04:15:00",2156,12.8,10.09
"2014-11-13 04:16:00",2157,12.8,10.09
"2014-11-13 04:17:00",2158,12.8,10.09
"2014-11-13 04:18:00",2159,12.8,10.09
"2014-11-13 04:19:00",2160,12.8,10.09
"2014-11-13 04:20:00",2161,12.8,10.09
"2014-11-13 04:21:00",2162,12.8,10.09
"2014-11-13 04:22:00",2163,12.8,10.09
"2014-11-13 04:23:00",2164,12.8,10.06
"2014-11-13 04:24:00",2165,12.8,10.06
"2014-11-13 04:25:00",2166,12.8,10.09
"2014-11-13 04:26:00",2167,12.8,10.06
"2014-11-13 04:27:00",2168,12.8,10.06
"2014-11-13 04:28:00",2169,12.8,10.06
"2014-11-13 04:29:00",2170,12.8,10.06
"2014-11-13 04:30:00",2171,12.8,10.06
"2014-11-13 04:31:00",2172,12.8,10.06
"2014-11-13 04:32:00",2173,12.8,10.06
"2014-11-13 04:33:00",2174,12.8,10.06
"2014-11-13 04:34:00",2175,12.8,10.06
"2014-11-13 04:35:00",2176,12.8,10.06
"2014-11-13 04:36:00",2177,12.8,10.06
"2014-11-13 04:37:00",2178,12.8,10.06
"2014-11-13 04:38:00",2179,12.79,10.04
"2014-11-13 04:39:00",2180,12.8,10.04
"2014-11-13 04:40:00",2181,12.8,10.04
"2014-11-13 04:41:00",2182,12.8,10.04
"2014-11-13 04:42:00",2183,12.8,10.04
"2014-11-13 04:43:00",2184,12.8,10.04
"2014-11-13 04:44:00",2185,12.8,10.04
"2014-11-13 04:45:00",2186,12.8,10.04
"2014-11-13 04:46:00",2187,12.8,10.04
"2014-11-13 04:47:00",2188,12.8,10.04
"2014-11-13 04:48:00",2189,12.79,10.04
"2014-11-13 04:49:00",2190,12.8,10.04
"2014-11-13 04:50:00",2191,12.8,10.04
"2014-11-13 04:51:00",2192,12.8,10.04
"2014-11-13 04:52:00",2193,12.8,10.04
"2014-11-13 04:53:00",2194,12.8,10.02
"2014-11-13 04:54:00",2195,12.8,10.02
"2014-11-13 04:55:00",2196,12.8,10.02
"2014-11-13 04:56:00",2197,12.8,10.02
"2014-11-13 04:57:00",2198,12.8,10.02
"2014-11-13 04:58:00",2199,12.8,10.02
"2014-11-13 04:59:00",2200,12.8,10.02
"2014-11-13 05:00:00",2201,12.8,10.02
"2014-11-13 05:01:00",2202,12.8,10.02
"2014-11-13 05:02:00",2203,12.8,10.02
"2014-11-13 05:03:00",2204,12.8,10
"2014-11-13 05:04:00",2205,12.8,10
"2014-11-13 05:05:00",2206,12.78,10
"2014-11-13 05:06:00",2207,12.8,10
"2014-11-13 05:07:00",2208,12.8,10
"2014-11-13 05:08:00",2209,12.8,10
"2014-11-13 05:09:00",2210,12.8,10
"2014-11-13 05:10:00",2211,12.79,10
"2014-11-13 05:11:00",2212,12.8,10
"2014-11-13 05:12:00",2213,12.8,10
"2014-11-13 05:13:00",2214,12.8,10
"2014-11-13 05:14:00",2215,12.8,10
"2014-11-13 05:15:00",2216,12.79,10
"2014-11-13 05:16:00",2217,12.8,10
"2014-11-13 05:17:00",2218,12.79,10
"2014-11-13 05:18:00",2219,12.8,10
"2014-11-13 05:19:00",2220,12.8,10
"2014-11-13 05:20:00",2221,12.8,10
"2014-11-13 05:21:00",2222,12.8,10
"2014-11-13 05:22:00",2223,12.8,10
"2014-11-13 05:23:00",2224,12.8,10
"2014-11-13 05:24:00",2225,12.8,10
"2014-11-13 05:25:00",2226,12.8,10
"2014-11-13 05:26:00",2227,12.78,9.97
"2014-11-13 05:27:00",2228,12.8,9.97
"2014-11-13 05:28:00",2229,12.8,10
"2014-11-13 05:29:00",2230,12.8,9.97
"2014-11-13 05:30:00",2231,12.8,9.95
"2014-11-13 05:31:00",2232,12.8,9.95
"2014-11-13 05:32:00",2233,12.8,9.95
"2014-11-13 05:33:00",2234,12.8,9.95
"2014-11-13 05:34:00",2235,12.8,9.95
"2014-11-13 05:35:00",2236,12.79,9.95
"2014-11-13 05:36:00",2237,12.79,9.95
"2014-11-13 05:37:00",2238,12.79,9.95
"2014-11-13 05:38:00",2239,12.79,9.97
"2014-11-13 05:39:00",2240,12.79,9.95
"2014-11-13 05:40:00",2241,12.79,9.95
"2014-11-13 05:41:00",2242,12.79,9.95
"2014-11-13 05:42:00",2243,12.79,9.95
"2014-11-13 05:43:00",2244,12.79,9.95
"2014-11-13 05:44:00",2245,12.79,9.95
"2014-11-13 05:45:00",2246,12.8,9.95
"2014-11-13 05:46:00",2247,12.8,9.97
"2014-11-13 05:47:00",2248,12.8,9.95
"2014-11-13 05:48:00",2249,12.79,9.95
"2014-11-13 05:49:00",2250,12.79,9.95
"2014-11-13 05:50:00",2251,12.8,9.95
"2014-11-13 05:51:00",2252,12.79,9.93
"2014-11-13 05:52:00",2253,12.8,9.95
"2014-11-13 05:53:00",2254,12.79,9.93
"2014-11-13 05:54:00",2255,12.79,9.93
"2014-11-13 05:55:00",2256,12.79,9.93
"2014-11-13 05:56:00",2257,12.8,9.93
"2014-11-13 05:57:00",2258,12.79,9.93
"2014-11-13 05:58:00",2259,12.79,9.93
"2014-11-13 05:59:00",2260,12.79,9.93
"2014-11-13 06:00:00",2261,12.79,9.93
"2014-11-13 06:01:00",2262,12.79,9.93
"2014-11-13 06:02:00",2263,12.79,9.93
